Xvalue,Yvalue,Zvalue,,TPC,PD,Prob,,X90,Y90,Z90,,X80,Y80,Z80,,X70,Y70,Z70,,X60,Y60,Z60
85.3,2153.3,0.0754,,,,,,,,,,,,,,,,,,,,
77,2263.3,0.0754,,,,,,,,,,,,,,,,,,,,
76.7,2274.8,0.0754,,,,,,,,,,,,,,,,,,,,
74.6,2365.2,0.0752,,,,,,,,,,,,,,,,,,,,
80.1,2205.5,0.0752,,,,,,,,,,,,,,,,,,,,
72.9,2441.5,0.075,,,,,,,,,,,,,,,,,,,,
79,2225.2,0.075,,,,,,,,,,,,,,,,,,,,
82.1,2175.6,0.0748,,,,,,,,,,,,,,,,,,,,
91.7,2116.2,0.0742,,,,,,,,,,,,,,,,,,,,
72.2,2492.8,0.0742,,,,,,,,,,,,,,,,,,,,
72.9,2438.3,0.0742,,,,,,,,,,,,,,,,,,,,
82.5,2168.5,0.0742,,,,,,,,,,,,,,,,,,,,
86.8,2136.5,0.074,,,,,,,,,,,,,,,,,,,,
73.6,2403.7,0.074,,,,,,,,,,,,,,,,,,,,
88.2,2127,0.0738,,,,,,,,,,,,,,,,,,,,
75.6,2317.7,0.0738,,,,,,,,,,,,,,,,,,,,
77.3,2250.6,0.0738,,,,,,,,,,,,,,,,,,,,
79.2,2214,0.0736,,,,,,,,,,,,,,,,,,,,
78.4,2232.6,0.0736,,,,,,,,,,,,,,,,,,,,
94.4,2108.7,0.0734,,,,,,,,,,,,,,,,,,,,
90.3,2120.2,0.0734,,,,,,,,,,,,,,,,,,,,
76.5,2268.8,0.0734,,,,,,,,,,,,,,,,,,,,
76.1,2283.7,0.0728,,,,,,,,,,,,,,,,,,,,
95.2,2106.9,0.0726,,,,,,,,,,,,,,,,,,,,
77.9,2236.4,0.0726,,,,,,,,,,,,,,,,,,,,
71.5,2586.8,0.0724,,,,,,,,,,,,,,,,,,,,
82.9,2162.1,0.0722,,,,,,,,,,,,,,,,,,,,
72.9,2425.4,0.0722,,,,,,,,,,,,,,,,,,,,
80.9,2176.7,0.0722,,,,,,,,,,,,,,,,,,,,
71.2,2641.4,0.0718,,,,,,,,,,,,,,,,,,,,
71.7,2539.9,0.0718,,,,,,,,,,,,,,,,,,,,
72.2,2470.2,0.0718,,,,,,,,,,,,,,,,,,,,
79.5,2198.3,0.0718,,,,,,,,,,,,,,,,,,,,
70.7,2777.4,0.0716,,,,,,,,,,,,,,,,,,,,
82.6,2162.3,0.0716,,,,,,,,,,,,,,,,,,,,
72.1,2470.2,0.0714,,,,,,,,,,,,,,,,,,,,
78.7,2220.3,0.0714,,,,,,,,,,,,,,,,,,,,
75.2,2317.3,0.0708,,,,,,,,,,,,,,,,,,,,
109.2,2091.4,0.0706,,,,,,,,,,,,,,,,,,,,
70.5,2952.4,0.0706,,,,,,,,,,,,,,,,,,,,
102.8,2093.2,0.0706,,,,,,,,,,,,,,,,,,,,
71.1,2626.8,0.0706,,,,,,,,,,,,,,,,,,,,
79.1,2202.8,0.0706,,,,,,,,,,,,,,,,,,,,
75.7,2283.9,0.0706,,,,,,,,,,,,,,,,,,,,
74,2363.2,0.0704,,,,,,,,,,,,,,,,,,,,
88.7,2115.2,0.0702,,,,,,,,,,,,,,,,,,,,
80.7,2171.2,0.0702,,,,,,,,,,,,,,,,,,,,
101.4,2092.3,0.0698,,,,,,,,,,,,,,,,,,,,
87.5,2122,0.0698,,,,,,,,,,,,,,,,,,,,
86.3,2126.2,0.0698,,,,,,,,,,,,,,,,,,,,
74.2,2345.9,0.0698,,,,,,,,,,,,,,,,,,,,
80.7,2170,0.0698,,,,,,,,,,,,,,,,,,,,
76,2266.5,0.0698,,,,,,,,,,,,,,,,,,,,
77,2238.4,0.0698,,,,,,,,,,,,,,,,,,,,
96.7,2097.7,0.0694,,,,,,,,,,,,,,,,,,,,
82,2163.2,0.0694,,,,,,,,,,,,,,,,,,,,
93.7,2100.5,0.0692,,,,,,,,,,,,,,,,,,,,
82.1,2161.7,0.0692,,,,,,,,,,,,,,,,,,,,
76.3,2253.2,0.0688,,,,,,,,,,,,,,,,,,,,
72.4,2425.8,0.0684,,,,,,,,,,,,,,,,,,,,
70.4,2758.7,0.068,,,,,,,,,,,,,,,,,,,,
72.3,2425.7,0.068,,,,,,,,,,,,,,,,,,,,
76.9,2228.5,0.068,,,,,,,,,,,,,,,,,,,,
76.8,2236,0.0678,,,,,,,,,,,,,,,,,,,,
76.5,2241.1,0.0678,,,,,,,,,,,,,,,,,,,,
93.4,2095.4,0.0676,,,,,,,,,,,,,,,,,,,,
71.5,2499,0.0676,,,,,,,,,,,,,,,,,,,,
70.6,2661.7,0.0674,,,,,,,,,,,,,,,,,,,,
88.1,2111.9,0.0674,,,,,,,,,,,,,,,,,,,,
81.4,2158.8,0.0674,,,,,,,,,,,,,,,,,,,,
70,3261.7,0.0672,,,,,,,,,,,,,,,,,,,,
82.9,2147.2,0.0672,,,,,,,,,,,,,,,,,,,,
72.7,2395.8,0.0672,,,,,,,,,,,,,,,,,,,,
80.9,2161.7,0.0672,,,,,,,,,,,,,,,,,,,,
75.9,2255,0.0672,,,,,,,,,,,,,,,,,,,,
80.8,2162.7,0.067,,,,,,,,,,,,,,,,,,,,
78.4,2196.4,0.0668,,,,,,,,,,,,,,,,,,,,
78.2,2204.2,0.0668,,,,,,,,,,,,,,,,,,,,
104.2,2083.4,0.0666,,,,,,,,,,,,,,,,,,,,
85.5,2123.7,0.0666,,,,,,,,,,,,,,,,,,,,
74.8,2308.8,0.0666,,,,,,,,,,,,,,,,,,,,
74.2,2327.5,0.0666,,,,,,,,,,,,,,,,,,,,
90.4,2103.2,0.0664,,,,,,,,,,,,,,,,,,,,
88.9,2106.7,0.0664,,,,,,,,,,,,,,,,,,,,
78.7,2190.3,0.0664,,,,,,,,,,,,,,,,,,,,
70.9,2584,0.0662,,,,,,,,,,,,,,,,,,,,
73.6,2349.3,0.0662,,,,,,,,,,,,,,,,,,,,
70.1,2874.9,0.066,,,,,,,,,,,,,,,,,,,,
80.1,2166.5,0.066,,,,,,,,,,,,,,,,,,,,
78.6,2189.6,0.0656,,,,,,,,,,,,,,,,,,,,
77.7,2203.4,0.0656,,,,,,,,,,,,,,,,,,,,
75.4,2271.5,0.0654,,,,,,,,,,,,,,,,,,,,
70.2,2709.7,0.0652,,,,,,,,,,,,,,,,,,,,
82.9,2140.1,0.0652,,,,,,,,,,,,,,,,,,,,
75.7,2250.8,0.0652,,,,,,,,,,,,,,,,,,,,
71.9,2415.8,0.065,,,,,,,,,,,,,,,,,,,,
75.7,2249.5,0.065,,,,,,,,,,,,,,,,,,,,
76.1,2237.7,0.0648,,,,,,,,,,,,,,,,,,,,
92.8,2087.6,0.0646,,,,,,,,,,,,,,,,,,,,
70,2859.5,0.0644,,,,,,,,,,,,,,,,,,,,
70.9,2550.3,0.0644,,,,,,,,,,,,,,,,,,,,
86.1,2113.5,0.0644,,,,,,,,,,,,,,,,,,,,
72.6,2377.5,0.0644,,,,,,,,,,,,,,,,,,,,
73,2366,0.0642,,,,,,,,,,,,,,,,,,,,
87.4,2107.4,0.064,,,,,,,,,,,,,,,,,,,,
73.7,2332.8,0.064,,,,,,,,,,,,,,,,,,,,
76.6,2222.3,0.064,,,,,,,,,,,,,,,,,,,,
80.4,2154.8,0.0638,,,,,,,,,,,,,,,,,,,,
71.4,2454.3,0.0636,,,,,,,,,,,,,,,,,,,,
78.3,2185.9,0.0636,,,,,,,,,,,,,,,,,,,,
78.4,2184.1,0.0632,,,,,,,,,,,,,,,,,,,,
76.9,2207.7,0.0632,,,,,,,,,,,,,,,,,,,,
70.3,2619.1,0.063,,,,,,,,,,,,,,,,,,,,
84.1,2122.8,0.063,,,,,,,,,,,,,,,,,,,,
72.2,2387.5,0.063,,,,,,,,,,,,,,,,,,,,
87.9,2102.9,0.0628,,,,,,,,,,,,,,,,,,,,
88.2,2100.4,0.0628,,,,,,,,,,,,,,,,,,,,
87.1,2103.9,0.0628,,,,,,,,,,,,,,,,,,,,
74,2305.8,0.0628,,,,,,,,,,,,,,,,,,,,
86.6,2106.4,0.0626,,,,,,,,,,,,,,,,,,,,
69.7,2747.8,0.0624,,,,,,,,,,,,,,,,,,,,
80.4,2149,0.0624,,,,,,,,,,,,,,,,,,,,
82.7,2130,0.062,,,,,,,,,,,,,,,,,,,,
71.5,2435.1,0.062,,,,,,,,,,,,,,,,,,,,
71.9,2408.1,0.062,,,,,,,,,,,,,,,,,,,,
75.8,2228,0.062,,,,,,,,,,,,,,,,,,,,
85.8,2107.9,0.0616,,,,,,,,,,,,,,,,,,,,
91.7,2082,0.0614,,,,,,,,,,,,,,,,,,,,
78.9,2166.2,0.0612,,,,,,,,,,,,,,,,,,,,
75.1,2254.1,0.0612,,,,,,,,,,,,,,,,,,,,
81.2,2139.3,0.061,,,,,,,,,,,,,,,,,,,,
102.6,2068.7,0.0608,,,,,,,,,,,,,,,,,,,,
80.9,2139.9,0.0608,,,,,,,,,,,,,,,,,,,,
89.8,2085.5,0.0606,,,,,,,,,,,,,,,,,,,,
70.5,2524.5,0.0606,,,,,,,,,,,,,,,,,,,,
72.5,2350.6,0.0604,,,,,,,,,,,,,,,,,,,,
79.8,2150.4,0.0604,,,,,,,,,,,,,,,,,,,,
73.6,2310.6,0.0604,,,,,,,,,,,,,,,,,,,,
75.2,2244.4,0.0604,,,,,,,,,,,,,,,,,,,,
95.2,2072,0.0602,,,,,,,,,,,,,,,,,,,,
70.5,2525.2,0.0602,,,,,,,,,,,,,,,,,,,,
97.7,2070.2,0.06,,,,,,,,,,,,,,,,,,,,
85.9,2100.6,0.06,,,,,,,,,,,,,,,,,,,,
71.2,2440.9,0.06,,,,,,,,,,,,,,,,,,,,
74.3,2273.2,0.06,,,,,,,,,,,,,,,,,,,,
71.1,2447.8,0.0598,,,,,,,,,,,,,,,,,,,,
82.5,2125.8,0.0598,,,,,,,,,,,,,,,,,,,,
78.5,2164.9,0.0598,,,,,,,,,,,,,,,,,,,,
69.7,2620.3,0.0596,,,,,,,,,,,,,,,,,,,,
73.4,2314.7,0.0596,,,,,,,,,,,,,,,,,,,,
88.9,2083.8,0.0594,,,,,,,,,,,,,,,,,,,,
86.7,2091.2,0.0592,,,,,,,,,,,,,,,,,,,,
89.9,2081.9,0.059,,,,,,,,,,,,,,,,,,,,
74,2273.9,0.059,,,,,,,,,,,,,,,,,,,,
101.4,2061.8,0.0588,,,,,,,,,,,,,,,,,,,,
79.3,2149,0.0588,,,,,,,,,,,,,,,,,,,,
68.7,3114.7,0.0586,,,,,,,,,,,,,,,,,,,,
74,2268.6,0.0586,,,,,,,,,,,,,,,,,,,,
91,2075.1,0.0584,,,,,,,,,,,,,,,,,,,,
84.6,2106.8,0.0582,,,,,,,,,,,,,,,,,,,,
72.4,2348.7,0.0582,,,,,,,,,,,,,,,,,,,,
90.9,2073.7,0.058,,,,,,,,,,,,,,,,,,,,
70.2,2533.5,0.058,,,,,,,,,,,,,,,,,,,,
71.9,2371.2,0.058,,,,,,,,,,,,,,,,,,,,
71.9,2367.7,0.0578,,,,,,,,,,,,,,,,,,,,
73.4,2290.2,0.0578,,,,,,,,,,,,,,,,,,,,
75.9,2199.7,0.0578,,,,,,,,,,,,,,,,,,,,
75.5,2217.8,0.0574,,,,,,,,,,,,,,,,,,,,
97.9,2060.3,0.0572,,,,,,,,,,,,,,,,,,,,
70.3,2479.6,0.0572,,,,,,,,,,,,,,,,,,,,
71.6,2377.7,0.0572,,,,,,,,,,,,,,,,,,,,
72.6,2332.6,0.0572,,,,,,,,,,,,,,,,,,,,
74.4,2248,0.0572,,,,,,,,,,,,,,,,,,,,
76.9,2172.1,0.0572,,,,,,,,,,,,,,,,,,,,
72.8,2320.2,0.057,,,,,,,,,,,,,,,,,,,,
72.5,2335.5,0.057,,,,,,,,,,,,,,,,,,,,
69,2688.9,0.0568,,,,,,,,,,,,,,,,,,,,
85.4,2091.8,0.0568,,,,,,,,,,,,,,,,,,,,
70.6,2451,0.0568,,,,,,,,,,,,,,,,,,,,
74.4,2242,0.0568,,,,,,,,,,,,,,,,,,,,
85.2,2093.8,0.0566,,,,,,,,,,,,,,,,,,,,
82.1,2120,0.0566,,,,,,,,,,,,,,,,,,,,
78.7,2152.5,0.0566,,,,,,,,,,,,,,,,,,,,
69.1,2676,0.0564,,,,,,,,,,,,,,,,,,,,
71.7,2370.3,0.0562,,,,,,,,,,,,,,,,,,,,
75,2225.1,0.0562,,,,,,,,,,,,,,,,,,,,
76.3,2185,0.0562,,,,,,,,,,,,,,,,,,,,
93.9,2060.5,0.056,,,,,,,,,,,,,,,,,,,,
83.8,2103.7,0.056,,,,,,,,,,,,,,,,,,,,
75.5,2206.5,0.056,,,,,,,,,,,,,,,,,,,,
85.6,2084.5,0.0558,,,,,,,,,,,,,,,,,,,,
85.5,2087.2,0.0558,,,,,,,,,,,,,,,,,,,,
80.2,2128,0.0558,,,,,,,,,,,,,,,,,,,,
68.8,2768.2,0.0556,,,,,,,,,,,,,,,,,,,,
70.2,2470.1,0.0556,,,,,,,,,,,,,,,,,,,,
71.5,2374.2,0.0554,,,,,,,,,,,,,,,,,,,,
72,2340.8,0.0554,,,,,,,,,,,,,,,,,,,,
69.8,2519.4,0.0552,,,,,,,,,,,,,,,,,,,,
86.6,2076.9,0.0552,,,,,,,,,,,,,,,,,,,,
80.7,2121.5,0.0552,,,,,,,,,,,,,,,,,,,,
72.5,2313.1,0.0552,,,,,,,,,,,,,,,,,,,,
74.4,2231.1,0.0552,,,,,,,,,,,,,,,,,,,,
70,2501,0.055,,,,,,,,,,,,,,,,,,,,
82.2,2113.5,0.055,,,,,,,,,,,,,,,,,,,,
73.1,2283.6,0.055,,,,,,,,,,,,,,,,,,,,
93.4,2055.9,0.0548,,,,,,,,,,,,,,,,,,,,
69.3,2600.7,0.0548,,,,,,,,,,,,,,,,,,,,
73,2287.2,0.0548,,,,,,,,,,,,,,,,,,,,
70.5,2435.1,0.0546,,,,,,,,,,,,,,,,,,,,
71.9,2341.3,0.0546,,,,,,,,,,,,,,,,,,,,
77.9,2150.6,0.0546,,,,,,,,,,,,,,,,,,,,
71.3,2371.4,0.0544,,,,,,,,,,,,,,,,,,,,
79.1,2135.9,0.0544,,,,,,,,,,,,,,,,,,,,
79.3,2131.8,0.0542,,,,,,,,,,,,,,,,,,,,
76.9,2164,0.054,,,,,,,,,,,,,,,,,,,,
79.1,2132.7,0.0538,,,,,,,,,,,,,,,,,,,,
69.3,2572.5,0.0536,,,,,,,,,,,,,,,,,,,,
72.9,2281.9,0.0536,,,,,,,,,,,,,,,,,,,,
104.3,2039.2,0.0534,,,,,,,,,,,,,,,,,,,,
80.8,2113.7,0.0534,,,,,,,,,,,,,,,,,,,,
72,2324.5,0.0534,,,,,,,,,,,,,,,,,,,,
89.9,2061.5,0.0532,,,,,,,,,,,,,,,,,,,,
87.1,2070.7,0.0532,,,,,,,,,,,,,,,,,,,,
81.8,2109.8,0.0532,,,,,,,,,,,,,,,,,,,,
99.2,2041.6,0.053,,,,,,,,,,,,,,,,,,,,
78.8,2133,0.053,,,,,,,,,,,,,,,,,,,,
75.4,2189.6,0.053,,,,,,,,,,,,,,,,,,,,
69.6,2490.4,0.0528,,,,,,,,,,,,,,,,,,,,
85.4,2072.3,0.0526,,,,,,,,,,,,,,,,,,,,
83.4,2089.2,0.0526,,,,,,,,,,,,,,,,,,,,
72.2,2299.4,0.0526,,,,,,,,,,,,,,,,,,,,
74.1,2223.8,0.0526,,,,,,,,,,,,,,,,,,,,
82.1,2106.1,0.0524,,,,,,,,,,,,,,,,,,,,
76.2,2166.7,0.0524,,,,,,,,,,,,,,,,,,,,
75.9,2169.7,0.0524,,,,,,,,,,,,,,,,,,,,
68.6,2643.9,0.0522,,,,,,,,,,,,,,,,,,,,
72.5,2282.3,0.0522,,,,,,,,,,,,,,,,,,,,
88,2063.2,0.052,,,,,,,,,,,,,,,,,,,,
75.4,2183.6,0.052,,,,,,,,,,,,,,,,,,,,
68.8,2590.5,0.0518,,,,,,,,,,,,,,,,,,,,
88.5,2057.2,0.0514,,,,,,,,,,,,,,,,,,,,
79.3,2121.7,0.0514,,,,,,,,,,,,,,,,,,,,
86.8,2062.9,0.0512,,,,,,,,,,,,,,,,,,,,
69.1,2515.9,0.0508,,,,,,,,,,,,,,,,,,,,
84.9,2072,0.0508,,,,,,,,,,,,,,,,,,,,
79.7,2115,0.0508,,,,,,,,,,,,,,,,,,,,
68.9,2550.4,0.0506,,,,,,,,,,,,,,,,,,,,
82.5,2088.3,0.0506,,,,,,,,,,,,,,,,,,,,
83.2,2083.4,0.0504,,,,,,,,,,,,,,,,,,,,
77.1,2142.8,0.0504,,,,,,,,,,,,,,,,,,,,
73.5,2228.5,0.0504,,,,,,,,,,,,,,,,,,,,
80,2109.9,0.0502,,,,,,,,,,,,,,,,,,,,
72.8,2253.7,0.0502,,,,,,,,,,,,,,,,,,,,
69,2491.9,0.05,,,,,,,,,,,,,,,,,,,,
71,2360.2,0.05,,,,,,,,,,,,,,,,,,,,
71.2,2338.6,0.05,,,,,,,,,,,,,,,,,,,,
79,2119.1,0.05,,,,,,,,,,,,,,,,,,,,
71.8,2294.6,0.05,,,,,,,,,,,,,,,,,,,,
72.2,2273.5,0.05,,,,,,,,,,,,,,,,,,,,
74.3,2198.3,0.05,,,,,,,,,,,,,,,,,,,,
98.6,2027.8,0.0498,,,,,,,,,,,,,,,,,,,,
71,2350.2,0.0498,,,,,,,,,,,,,,,,,,,,
72.5,2255.4,0.0498,,,,,,,,,,,,,,,,,,,,
76.1,2156.4,0.0498,,,,,,,,,,,,,,,,,,,,
73.2,2228.2,0.0498,,,,,,,,,,,,,,,,,,,,
71.9,2283.9,0.0496,,,,,,,,,,,,,,,,,,,,
68.1,2755.9,0.0494,,,,,,,,,,,,,,,,,,,,
91.8,2037.5,0.0494,,,,,,,,,,,,,,,,,,,,
73.2,2227.1,0.0494,,,,,,,,,,,,,,,,,,,,
78.7,2116.6,0.0488,,,,,,,,,,,,,,,,,,,,
74.5,2187.6,0.0488,,,,,,,,,,,,,,,,,,,,
71.2,2326.7,0.0486,,,,,,,,,,,,,,,,,,,,
75.1,2170.2,0.0486,,,,,,,,,,,,,,,,,,,,
76.4,2146.3,0.0486,,,,,,,,,,,,,,,,,,,,
72.9,2238.5,0.0486,,,,,,,,,,,,,,,,,,,,
76.3,2147.1,0.0486,,,,,,,,,,,,,,,,,,,,
109.6,2021.3,0.0484,,,,,,,,,,,,,,,,,,,,
68.5,2547.5,0.0484,,,,,,,,,,,,,,,,,,,,
68.7,2475.7,0.0484,,,,,,,,,,,,,,,,,,,,
72.8,2238.2,0.0484,,,,,,,,,,,,,,,,,,,,
68,2667.2,0.048,,,,,,,,,,,,,,,,,,,,
77.5,2126.2,0.048,,,,,,,,,,,,,,,,,,,,
77.1,2127.3,0.0478,,,,,,,,,,,,,,,,,,,,
69.4,2438.9,0.0476,,,,,,,,,,,,,,,,,,,,
69.6,2410.7,0.0474,,,,,,,,,,,,,,,,,,,,
96.9,2018.5,0.0472,,,,,,,,,,,,,,,,,,,,
70.3,2375.1,0.0472,,,,,,,,,,,,,,,,,,,,
71.2,2308.1,0.047,,,,,,,,,,,,,,,,,,,,
76.6,2131.1,0.047,,,,,,,,,,,,,,,,,,,,
76.9,2127,0.0468,,,,,,,,,,,,,,,,,,,,
67.9,2675.6,0.0466,,,,,,,,,,,,,,,,,,,,
90,2030.9,0.0466,,,,,,,,,,,,,,,,,,,,
69.9,2390.6,0.0466,,,,,,,,,,,,,,,,,,,,
68,2601,0.0462,,,,,,,,,,,,,,,,,,,,
86.2,2039.1,0.0462,,,,,,,,,,,,,,,,,,,,
84.5,2053.9,0.0462,,,,,,,,,,,,,,,,,,,,
68.1,2577.7,0.046,,,,,,,,,,,,,,,,,,,,
70.1,2374.5,0.046,,,,,,,,,,,,,,,,,,,,
70.2,2363.5,0.046,,,,,,,,,,,,,,,,,,,,
76.1,2137.6,0.046,,,,,,,,,,,,,,,,,,,,
85,2053,0.0458,,,,,,,,,,,,,,,,,,,,
71,2308.9,0.0458,,,,,,,,,,,,,,,,,,,,
90.8,2023.9,0.0456,,,,,,,,,,,,,,,,,,,,
78.4,2102,0.0456,,,,,,,,,,,,,,,,,,,,
67.8,2655.1,0.0454,,,,,,,,,,,,,,,,,,,,
88.6,2027.4,0.0454,,,,,,,,,,,,,,,,,,,,
78.8,2098.6,0.0454,,,,,,,,,,,,,,,,,,,,
73.6,2189.2,0.0454,,,,,,,,,,,,,,,,,,,,
96.4,2013.2,0.0452,,,,,,,,,,,,,,,,,,,,
79.2,2093.6,0.0452,,,,,,,,,,,,,,,,,,,,
82.3,2068.4,0.045,,,,,,,,,,,,,,,,,,,,
80.1,2079.1,0.0448,,,,,,,,,,,,,,,,,,,,
77.5,2109.7,0.0448,,,,,,,,,,,,,,,,,,,,
70.2,2343.8,0.0446,,,,,,,,,,,,,,,,,,,,
72.3,2214.6,0.0446,,,,,,,,,,,,,,,,,,,,
70,2366.5,0.0444,,,,,,,,,,,,,,,,,,,,
85.2,2038.8,0.0442,,,,,,,,,,,,,,,,,,,,
79.4,2083.5,0.0442,,,,,,,,,,,,,,,,,,,,
75.5,2139.9,0.0442,,,,,,,,,,,,,,,,,,,,
67.4,2687.8,0.044,,,,,,,,,,,,,,,,,,,,
68.3,2449.5,0.044,,,,,,,,,,,,,,,,,,,,
79,2087.3,0.044,,,,,,,,,,,,,,,,,,,,
74.4,2160.1,0.044,,,,,,,,,,,,,,,,,,,,
73.5,2182.1,0.044,,,,,,,,,,,,,,,,,,,,
71.6,2240.4,0.0436,,,,,,,,,,,,,,,,,,,,
79.9,2076,0.0434,,,,,,,,,,,,,,,,,,,,
74.8,2152.3,0.0434,,,,,,,,,,,,,,,,,,,,
73.5,2174.9,0.0434,,,,,,,,,,,,,,,,,,,,
71.9,2216.1,0.0434,,,,,,,,,,,,,,,,,,,,
81,2063.8,0.0432,,,,,,,,,,,,,,,,,,,,
80.3,2071,0.0432,,,,,,,,,,,,,,,,,,,,
72.6,2194.5,0.0432,,,,,,,,,,,,,,,,,,,,
71.6,2228,0.0432,,,,,,,,,,,,,,,,,,,,
68,2474.1,0.0428,,,,,,,,,,,,,,,,,,,,
73.7,2167.5,0.0428,,,,,,,,,,,,,,,,,,,,
73.9,2164.3,0.0428,,,,,,,,,,,,,,,,,,,,
66.8,2823.9,0.0426,,,,,,,,,,,,,,,,,,,,
66.9,2768.3,0.0426,,,,,,,,,,,,,,,,,,,,
70.4,2312,0.0426,,,,,,,,,,,,,,,,,,,,
73.6,2168.4,0.0426,,,,,,,,,,,,,,,,,,,,
77.6,2090.2,0.0426,,,,,,,,,,,,,,,,,,,,
67.4,2601.5,0.0424,,,,,,,,,,,,,,,,,,,,
68.2,2447.2,0.0424,,,,,,,,,,,,,,,,,,,,
77.3,2095.3,0.0422,,,,,,,,,,,,,,,,,,,,
76.9,2103.5,0.0422,,,,,,,,,,,,,,,,,,,,
71.6,2223.2,0.0422,,,,,,,,,,,,,,,,,,,,
68.2,2440.6,0.042,,,,,,,,,,,,,,,,,,,,
75.5,2124.7,0.042,,,,,,,,,,,,,,,,,,,,
76.5,2107.9,0.042,,,,,,,,,,,,,,,,,,,,
77.1,2094.4,0.0418,,,,,,,,,,,,,,,,,,,,
66.6,2922.8,0.0416,,,,,,,,,,,,,,,,,,,,
66.6,2917.5,0.0416,,,,,,,,,,,,,,,,,,,,
66.5,3073.3,0.0414,,,,,,,,,,,,,,,,,,,,
67.2,2608.7,0.0414,,,,,,,,,,,,,,,,,,,,
67.9,2464.7,0.0414,,,,,,,,,,,,,,,,,,,,
71.6,2210,0.0414,,,,,,,,,,,,,,,,,,,,
88.3,2011.7,0.0412,,,,,,,,,,,,,,,,,,,,
68.4,2410.1,0.041,,,,,,,,,,,,,,,,,,,,
81.4,2049.6,0.0408,,,,,,,,,,,,,,,,,,,,
79.4,2065.6,0.0408,,,,,,,,,,,,,,,,,,,,
74,2146.9,0.0408,,,,,,,,,,,,,,,,,,,,
66.3,3215.7,0.0406,,,,,,,,,,,,,,,,,,,,
66.9,2600.6,0.0406,,,,,,,,,,,,,,,,,,,,
85.2,2018.5,0.0406,,,,,,,,,,,,,,,,,,,,
68.4,2401.2,0.0406,,,,,,,,,,,,,,,,,,,,
72.4,2174.1,0.0406,,,,,,,,,,,,,,,,,,,,
90.4,2008.5,0.0404,,,,,,,,,,,,,,,,,,,,
71.2,2211.6,0.0404,,,,,,,,,,,,,,,,,,,,
66.3,3062.8,0.04,,,,,,,,,,,,,,,,,,,,
83.9,2023.3,0.04,,,,,,,,,,,,,,,,,,,,
67.9,2432.3,0.04,,,,,,,,,,,,,,,,,,,,
85.9,2011.9,0.0398,,,,,,,,,,,,,,,,,,,,
71.2,2207.6,0.0398,,,,,,,,,,,,,,,,,,,,
80.6,2047,0.0396,,,,,,,,,,,,,,,,,,,,
71.2,2205.9,0.0396,,,,,,,,,,,,,,,,,,,,
66.4,2784.9,0.0394,,,,,,,,,,,,,,,,,,,,
70.8,2227.1,0.0394,,,,,,,,,,,,,,,,,,,,
72.1,2171.2,0.0394,,,,,,,,,,,,,,,,,,,,
85.4,2013.1,0.0392,,,,,,,,,,,,,,,,,,,,
87.8,2007.6,0.039,,,,,,,,,,,,,,,,,,,,
67.8,2431.4,0.039,,,,,,,,,,,,,,,,,,,,
75.3,2112.4,0.039,,,,,,,,,,,,,,,,,,,,
77,2076.2,0.039,,,,,,,,,,,,,,,,,,,,
101,1990.8,0.0386,,,,,,,,,,,,,,,,,,,,
66.2,2867,0.0386,,,,,,,,,,,,,,,,,,,,
79.2,2054.5,0.0386,,,,,,,,,,,,,,,,,,,,
83.8,2016.1,0.0384,,,,,,,,,,,,,,,,,,,,
71.1,2192.5,0.0384,,,,,,,,,,,,,,,,,,,,
85,2010.8,0.038,,,,,,,,,,,,,,,,,,,,
75.4,2099.8,0.038,,,,,,,,,,,,,,,,,,,,
71.2,2190.7,0.038,,,,,,,,,,,,,,,,,,,,
69.4,2316.2,0.0378,,,,,,,,,,,,,,,,,,,,
69.6,2278.1,0.0378,,,,,,,,,,,,,,,,,,,,
74.9,2113.7,0.0376,,,,,,,,,,,,,,,,,,,,
96.9,1986.5,0.0374,,,,,,,,,,,,,,,,,,,,
67.7,2411.7,0.0374,,,,,,,,,,,,,,,,,,,,
69.7,2264.4,0.0374,,,,,,,,,,,,,,,,,,,,
76.3,2071.9,0.0374,,,,,,,,,,,,,,,,,,,,
82.7,2018.2,0.037,,,,,,,,,,,,,,,,,,,,
70,2252.9,0.037,,,,,,,,,,,,,,,,,,,,
70.4,2231.1,0.037,,,,,,,,,,,,,,,,,,,,
70.3,2235.7,0.037,,,,,,,,,,,,,,,,,,,,
73.1,2139.9,0.037,,,,,,,,,,,,,,,,,,,,
73,2145.7,0.037,,,,,,,,,,,,,,,,,,,,
70.8,2192.2,0.037,,,,,,,,,,,,,,,,,,,,
66.7,2456.3,0.0368,,,,,,,,,,,,,,,,,,,,
74.2,2117.7,0.0368,,,,,,,,,,,,,,,,,,,,
80.3,2031.3,0.0366,,,,,,,,,,,,,,,,,,,,
74.2,2115.4,0.0366,,,,,,,,,,,,,,,,,,,,
85.8,2003.3,0.0364,,,,,,,,,,,,,,,,,,,,
68.1,2380.1,0.0364,,,,,,,,,,,,,,,,,,,,
78.9,2039.6,0.0364,,,,,,,,,,,,,,,,,,,,
76.4,2069.4,0.0364,,,,,,,,,,,,,,,,,,,,
66.7,2442.9,0.0362,,,,,,,,,,,,,,,,,,,,
81,2022.7,0.0362,,,,,,,,,,,,,,,,,,,,
72.4,2148.6,0.0362,,,,,,,,,,,,,,,,,,,,
